Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
that that,2,239,"[23, 43, 73, 87, 280, 531]","[239, 241, 269, 316, 603, 609]",SYX3.tsv,S0282,S0646
seventy,1,241,[23],[241],SYX3.tsv,S0282,S0646
understand what,2,269,"[23, 479]",[269],SYX3.tsv,S0282,S0646
level,1,306,"[23, 280]",[306],SYX3.tsv,S0282,S0646
say oh yes,3,316,[23],[316],SYX3.tsv,S0282,S0646
would be able,3,322,[23],[322],SYX3.tsv,S0282,S0646
i would,2,322,"[23, 73, 280]",[322],SYX3.tsv,S0282,S0646
probably,1,375,"[23, 85, 87, 113, 179, 278, 358, 396, 584]","[375, 467, 573, 591]",SYX3.tsv,S0282,S0646
would actually,2,391,[23],[391],SYX3.tsv,S0282,S0646
it would,2,625,"[23, 171, 499]","[625, 657, 659]",SYX3.tsv,S0282,S0646
give,1,168,"[25, 43, 356, 366, 576]","[168, 573, 601, 641]",SYX3.tsv,S0282,S0646
seem,1,27,"[27, 43, 87, 125, 185, 280]","[1, 637]",SYX3.tsv,S0282,S0646
have the,2,27,"[27, 418]","[10, 114, 271, 338, 639]",SYX3.tsv,S0282,S0646
days,1,36,"[27, 284]",[36],SYX3.tsv,S0282,S0646
what what,2,80,"[27, 295, 586]",[80],SYX3.tsv,S0282,S0646
who be,2,128,"[27, 95, 293, 447]","[128, 322, 490, 601]",SYX3.tsv,S0282,S0646
it seem to,3,142,"[27, 185]",[142],SYX3.tsv,S0282,S0646
be have,2,168,"[27, 49, 358, 503, 582]",[168],SYX3.tsv,S0282,S0646
it seem to be,4,170,"[27, 185]",[170],SYX3.tsv,S0282,S0646
seem to be,3,452,"[27, 43, 185]",[452],SYX3.tsv,S0282,S0646
that because,2,619,[27],[619],SYX3.tsv,S0282,S0646
but actually,2,659,[27],[659],SYX3.tsv,S0282,S0646
it's just,2,29,"[29, 87, 91, 113, 354, 398, 497, 503]","[28, 152, 209, 42]",SYX3.tsv,S0282,S0646
it's just a,3,42,[29],[42],SYX3.tsv,S0282,S0646
a huge,2,559,[29],[559],SYX3.tsv,S0282,S0646
cos,1,31,"[31, 43, 83, 87, 177, 343, 414, 451, 479, 503, 531, 574, 582, 584]","[1, 52, 62, 104, 132, 172, 191, 207, 221, 421, 452, 488, 581, 621, 655, 657]",SYX3.tsv,S0282,S0646
and i think,3,31,"[31, 284, 382]","[10, 261, 300, 316, 463, 569, 573, 619]",SYX3.tsv,S0282,S0646
age,1,31,"[31, 56, 87, 505, 544, 574]","[30, 469, 581]",SYX3.tsv,S0282,S0646
older,1,31,"[31, 125]","[30, 172]",SYX3.tsv,S0282,S0646
i don't know but,4,46,[31],[46],SYX3.tsv,S0282,S0646
you and,2,52,"[31, 55, 396, 505]",[52],SYX3.tsv,S0282,S0646
first,1,148,"[31, 55, 56, 353, 382]","[148, 191, 195, 213, 227, 300, 304, 332, 452, 623, 645]",SYX3.tsv,S0282,S0646
i think well,3,213,"[31, 33, 382, 568]","[213, 657]",SYX3.tsv,S0282,S0646
but that,2,219,[31],"[219, 569]",SYX3.tsv,S0282,S0646
seventy five,2,241,[31],[241],SYX3.tsv,S0282,S0646
perhaps it's,2,316,"[31, 45, 73, 353]",[316],SYX3.tsv,S0282,S0646
six,1,338,"[31, 556]",[338],SYX3.tsv,S0282,S0646
be it,2,352,"[31, 87, 91, 582]",[352],SYX3.tsv,S0282,S0646
then you,2,429,"[31, 43, 445]","[429, 494, 524, 659]",SYX3.tsv,S0282,S0646
five,1,459,"[31, 272, 284, 445, 556, 558]","[459, 465, 467]",SYX3.tsv,S0282,S0646
okay erm,2,559,[31],[559],SYX3.tsv,S0282,S0646
erm women,2,629,[31],[629],SYX3.tsv,S0282,S0646
women have,2,629,"[31, 56, 503]",[629],SYX3.tsv,S0282,S0646
think well,2,635,"[31, 33, 382, 503, 568]","[635, 657]",SYX3.tsv,S0282,S0646
you know,2,33,"[33, 45, 55, 56, 67, 71, 73, 83, 87, 93, 95, 179, 183, 186, 274, 284, 353, 354, 356, 366, 368, 386, 402, 438, 445, 451, 495, 497, 499, 503, 505, 507, 509, 531, 538, 542, 544, 548, 568, 576, 578, 582, 584, 586, 652]","[3, 34, 48, 50, 52, 58, 62, 64, 66, 80, 132, 146, 148, 156, 162, 166, 170, 174, 209, 211, 213, 223, 225, 227, 237, 239, 241, 243, 245, 255, 257, 261, 263, 267, 269, 271, 300, 310, 330, 340, 352, 391, 459, 463, 465, 467, 477, 488, 490, 494, 516, 518, 520, 522, 524, 526, 535, 563, 573, 599, 603, 609, 619, 621, 623, 625, 629, 631, 639, 641, 647, 657, 659, 663, 667, 669, 661]",SYX3.tsv,S0282,S0646
the language,2,33,[33],"[8, 10, 146]",SYX3.tsv,S0282,S0646
perhaps they,2,33,"[33, 648]","[12, 639]",SYX3.tsv,S0282,S0646
it's not,2,40,"[33, 73, 353, 507]","[40, 573]",SYX3.tsv,S0282,S0646
up the,2,48,"[33, 548]",[48],SYX3.tsv,S0282,S0646
erm but,2,132,"[33, 183, 274, 295, 358, 368, 509, 542]","[132, 140, 310, 338]",SYX3.tsv,S0282,S0646
think you know,3,257,"[33, 67, 499, 503]","[257, 657, 661, 669]",SYX3.tsv,S0282,S0646
pick up,2,263,[33],[263],SYX3.tsv,S0282,S0646
necessarily,1,263,"[33, 353, 479]",[263],SYX3.tsv,S0282,S0646
think you,2,269,"[33, 67, 499, 501, 503]","[269, 277, 657, 661, 669]",SYX3.tsv,S0282,S0646
but it's,2,421,"[33, 127]","[421, 467]",SYX3.tsv,S0282,S0646
to do,2,43,"[43, 447, 499]","[1, 66, 150, 170, 467, 114, 140]",SYX3.tsv,S0282,S0646
also,1,43,"[43, 87, 91, 119, 125, 284, 503]","[1, 12, 34, 62, 571, 269]",SYX3.tsv,S0282,S0646
i mean the,3,43,"[43, 536, 542]","[8, 34, 452]",SYX3.tsv,S0282,S0646
really,1,43,"[43, 45, 55, 67, 83, 87, 127, 177, 190, 204, 278, 292, 293, 356, 402, 420, 503, 511, 536, 538, 576, 648]","[28, 50, 132, 245, 324, 346, 399, 446, 459, 477, 571, 611, 637, 639, 641]",SYX3.tsv,S0282,S0646
be like,2,43,"[43, 576, 652]","[34, 207, 338, 452, 459]",SYX3.tsv,S0282,S0646
in that,2,48,"[43, 280, 354, 356]","[48, 467]",SYX3.tsv,S0282,S0646
that sort of,3,50,"[43, 45, 464]",[50],SYX3.tsv,S0282,S0646
life,1,52,"[43, 45, 183, 293, 358, 548, 650]","[52, 62, 346, 663, 669, 625]",SYX3.tsv,S0282,S0646
and what,2,76,"[43, 45, 200]","[76, 78, 269, 271, 471]",SYX3.tsv,S0282,S0646
be do it,3,80,[43],[80],SYX3.tsv,S0282,S0646
do it,2,80,"[43, 71, 442, 576]","[80, 114, 441]",SYX3.tsv,S0282,S0646
that when,2,90,[43],[90],SYX3.tsv,S0282,S0646
be do,2,90,"[43, 55, 179, 542]","[90, 152, 227, 318, 603]",SYX3.tsv,S0282,S0646
to do it,3,114,[43],[114],SYX3.tsv,S0282,S0646
want,1,114,[43],"[114, 271]",SYX3.tsv,S0282,S0646
can be,2,134,"[43, 386]","[134, 225, 316, 318]",SYX3.tsv,S0282,S0646
them to do,3,140,[43],[140],SYX3.tsv,S0282,S0646
still,1,140,"[43, 45, 73, 87, 95, 354, 356, 544, 584]","[140, 330, 423, 601]",SYX3.tsv,S0282,S0646
seem to,2,142,"[43, 87, 125, 280]","[142, 170, 452]",SYX3.tsv,S0282,S0646
have a,2,166,"[43, 45, 56, 67, 95, 177, 179, 284, 356, 360, 368, 374, 394, 396, 412, 420, 436, 503, 507, 574, 576, 648]","[166, 211, 320, 439, 452, 526, 629, 661]",SYX3.tsv,S0282,S0646
people and,2,168,"[43, 127, 185]","[168, 453]",SYX3.tsv,S0282,S0646
thing that,2,241,[43],[241],SYX3.tsv,S0282,S0646
it's all,2,257,"[43, 45, 648, 652]",[257],SYX3.tsv,S0282,S0646
you also,2,269,[43],[269],SYX3.tsv,S0282,S0646
them to,2,271,"[43, 179, 447]","[271, 607]",SYX3.tsv,S0282,S0646
be that when,3,316,[43],[316],SYX3.tsv,S0282,S0646
hear,1,316,"[43, 280, 447, 478, 479, 503]","[316, 477, 494, 601]",SYX3.tsv,S0282,S0646
helpful,1,316,[43],"[316, 328]",SYX3.tsv,S0282,S0646
hear that,2,477,[43],[477],SYX3.tsv,S0282,S0646
completely,1,488,"[43, 121]",[488],SYX3.tsv,S0282,S0646
stories,1,601,"[43, 503]",[601],SYX3.tsv,S0282,S0646
life and,2,625,"[43, 45]",[625],SYX3.tsv,S0282,S0646
them a,2,627,[43],[627],SYX3.tsv,S0282,S0646
get,1,45,"[45, 56, 57, 67, 71, 73, 83, 87, 91, 95, 107, 113, 179, 183, 185, 276, 280, 284, 354, 356, 368, 382, 384, 398, 400, 445, 447, 495, 497, 499, 507, 531, 544, 548, 556, 576, 578, 582, 584, 586, 650, 666]","[1, 10, 16, 52, 62, 134, 191, 199, 205, 217, 221, 241, 255, 267, 310, 316, 330, 459, 477, 488, 520, 559, 573, 633, 639, 657, 663, 665, 659]",SYX3.tsv,S0282,S0646
really really,2,45,"[45, 87, 356]",[28],SYX3.tsv,S0282,S0646
you just,2,45,"[45, 55, 56]","[40, 52, 263, 439, 257]",SYX3.tsv,S0282,S0646
major,1,50,[45],[50],SYX3.tsv,S0282,S0646
things,1,60,"[45, 179, 358, 576]","[60, 62, 191, 267, 522, 563, 74, 467, 599]",SYX3.tsv,S0282,S0646
what they do,3,64,[45],[64],SYX3.tsv,S0282,S0646
bits,1,64,"[45, 544, 576]","[64, 633, 663, 669]",SYX3.tsv,S0282,S0646
things be,2,74,[45],"[74, 467, 599]",SYX3.tsv,S0282,S0646
important,1,74,"[45, 503]","[74, 569, 599, 609, 132, 639, 641]",SYX3.tsv,S0282,S0646
about what your,3,80,[45],[80],SYX3.tsv,S0282,S0646
do you,2,80,"[45, 284, 478, 544, 574]","[80, 277, 352, 439, 659]",SYX3.tsv,S0282,S0646
all these,2,94,[45],"[94, 461, 663]",SYX3.tsv,S0282,S0646
really important,2,132,[45],"[132, 639, 641]",SYX3.tsv,S0282,S0646
they do,2,132,"[45, 55, 87, 274, 358, 576]","[132, 227, 306, 310, 631, 633]",SYX3.tsv,S0282,S0646
way,1,164,"[45, 83, 284, 368, 416, 445, 546, 576]","[164, 267, 391, 486]",SYX3.tsv,S0282,S0646
have just,2,207,"[45, 503]","[207, 229]",SYX3.tsv,S0282,S0646
about what,2,217,"[45, 582]","[217, 352]",SYX3.tsv,S0282,S0646
call and,2,245,[45],[245],SYX3.tsv,S0282,S0646
and you just,3,257,[45],[257],SYX3.tsv,S0282,S0646
after all,2,257,[45],[257],SYX3.tsv,S0282,S0646
of women,2,267,[45],[267],SYX3.tsv,S0282,S0646
whole,1,298,"[45, 280, 282, 284, 650]","[298, 452]",SYX3.tsv,S0282,S0646
of a,2,306,"[45, 55, 83, 396, 404, 406, 503, 544]","[306, 328]",SYX3.tsv,S0282,S0646
that actually,2,318,[45],"[318, 338, 467, 581, 641]",SYX3.tsv,S0282,S0646
in which,2,475,[45],[475],SYX3.tsv,S0282,S0646
together,1,475,[45],[475],SYX3.tsv,S0282,S0646
be miss,2,533,[45],[533],SYX3.tsv,S0282,S0646
get a,2,573,"[45, 87, 183, 185, 284, 400, 586]","[573, 659]",SYX3.tsv,S0282,S0646
just go,2,605,"[45, 73]",[605],SYX3.tsv,S0282,S0646
do you know,3,659,"[45, 284]",[659],SYX3.tsv,S0282,S0646
surgery,1,50,"[49, 396, 544, 546]","[50, 267, 338, 599, 601, 605, 615, 623, 629, 633, 645]",SYX3.tsv,S0282,S0646
well i,2,53,"[53, 81, 95, 177, 258, 293]","[1, 304, 58, 74, 201, 298, 653]",SYX3.tsv,S0282,S0646
yeah well,2,53,"[53, 272]","[50, 653]",SYX3.tsv,S0282,S0646
well i mean,3,58,"[53, 177]","[58, 74, 201, 298, 653]",SYX3.tsv,S0282,S0646
yeah well i mean,4,653,[53],[653],SYX3.tsv,S0282,S0646
they feel,2,55,[55],[1],SYX3.tsv,S0282,S0646
vagina,1,55,"[55, 179, 284, 536]","[1, 3, 16]",SYX3.tsv,S0282,S0646
so er,2,55,[55],[3],SYX3.tsv,S0282,S0646
erm so,2,55,"[55, 83, 274, 293, 356, 358, 497, 507]","[3, 211, 251, 255, 328, 463, 659]",SYX3.tsv,S0282,S0646
you you,2,55,"[55, 179]","[3, 375, 484, 641, 40]",SYX3.tsv,S0282,S0646
feel,1,55,"[55, 73, 109, 384, 544]","[3, 140, 201, 257, 269, 381, 524, 526, 559, 565, 663, 669]",SYX3.tsv,S0282,S0646
to you,2,55,"[55, 479]","[8, 467, 657, 661, 52]",SYX3.tsv,S0282,S0646
find,1,55,"[55, 272, 362, 382, 406]","[8, 10, 235, 253, 421]",SYX3.tsv,S0282,S0646
and so,2,55,"[55, 73, 185, 280, 368, 499, 505, 548, 576]","[12, 16, 40, 138, 158, 209, 269, 338, 518, 565, 571, 657, 669, 310, 316]",SYX3.tsv,S0282,S0646
that you,2,55,"[55, 95, 179, 354, 418, 531, 548]","[34, 58, 156, 166, 243, 261, 263, 269, 330, 467, 520, 526, 619, 629, 639, 655, 581]",SYX3.tsv,S0282,S0646
time,1,55,"[55, 56, 67, 83, 87, 179, 183, 274, 293, 353, 366, 499, 503]","[38, 48, 90, 94, 152, 255, 271, 277, 467, 488, 524, 627]",SYX3.tsv,S0282,S0646
you you just,3,55,[55],[40],SYX3.tsv,S0282,S0646
strange,1,55,"[55, 73, 87, 278]","[42, 52, 298, 310]",SYX3.tsv,S0282,S0646
look,1,55,"[55, 67, 71, 73, 87, 127, 179, 186, 382, 384, 386, 497, 536, 544]","[46, 48, 50, 62, 134, 140, 144, 239, 269, 310, 459]",SYX3.tsv,S0282,S0646
to you and,3,55,[55],[52],SYX3.tsv,S0282,S0646
happen,1,55,"[55, 83, 284, 303]","[52, 203, 619]",SYX3.tsv,S0282,S0646
for a,2,62,"[55, 179, 303, 358, 366, 447, 451, 576]","[62, 310]",SYX3.tsv,S0282,S0646
you know and,3,64,"[55, 354, 507, 509, 586]","[64, 213, 241, 271, 573, 599, 623, 657, 667]",SYX3.tsv,S0282,S0646
what's,1,76,"[55, 200, 548]",[76],SYX3.tsv,S0282,S0646
in your,2,80,"[55, 57, 464, 548]","[80, 247]",SYX3.tsv,S0282,S0646
at the,2,90,"[55, 67, 274, 366]","[90, 140, 142, 217, 271, 277, 488, 597]",SYX3.tsv,S0282,S0646
do that,2,90,"[55, 398, 464]","[90, 98, 168, 170, 263, 581, 306]",SYX3.tsv,S0282,S0646
check,1,94,[55],"[94, 391, 467, 520]",SYX3.tsv,S0282,S0646
up and,2,104,[55],[104],SYX3.tsv,S0282,S0646
but you,2,132,"[55, 95, 186, 354, 368, 386, 499, 509, 531, 542]","[132, 166, 267, 310]",SYX3.tsv,S0282,S0646
be really,2,132,"[55, 67, 87, 177, 278, 576]","[132, 324, 611]",SYX3.tsv,S0282,S0646
meet,1,140,[55],"[140, 453, 475]",SYX3.tsv,S0282,S0646
could,1,142,"[55, 179, 295, 374, 451, 556]","[142, 172, 229, 239, 241, 332, 429, 581]",SYX3.tsv,S0282,S0646
this be,2,144,"[55, 85, 179, 584, 588]","[144, 306]",SYX3.tsv,S0282,S0646
the first,2,148,"[55, 353, 382]","[148, 452, 623, 645, 300]",SYX3.tsv,S0282,S0646
around,1,172,"[55, 57, 121, 280, 362]","[172, 310, 613]",SYX3.tsv,S0282,S0646
the hospital,2,197,[55],[197],SYX3.tsv,S0282,S0646
there and they do,4,227,[55],[227],SYX3.tsv,S0282,S0646
there and,2,227,"[55, 442]","[227, 601]",SYX3.tsv,S0282,S0646
time you,2,255,"[55, 179]","[255, 271, 488]",SYX3.tsv,S0282,S0646
time you know,3,271,[55],"[271, 488]",SYX3.tsv,S0282,S0646
and the first,3,300,[55],[300],SYX3.tsv,S0282,S0646
and then erm,3,306,"[55, 83, 87]",[306],SYX3.tsv,S0282,S0646
they do that,3,306,[55],[306],SYX3.tsv,S0282,S0646
be at,2,306,[55],[306],SYX3.tsv,S0282,S0646
erm and so,3,310,"[55, 280, 499, 505, 548]","[310, 316]",SYX3.tsv,S0282,S0646
i say,2,310,"[55, 56, 67, 73, 87, 284, 353, 445, 451]","[310, 526]",SYX3.tsv,S0282,S0646
next,1,310,"[55, 67, 177]",[310],SYX3.tsv,S0282,S0646
er they,2,316,"[55, 347]",[316],SYX3.tsv,S0282,S0646
that to,2,322,"[55, 398]",[322],SYX3.tsv,S0282,S0646
hospital,1,338,"[55, 87, 272, 445]",[338],SYX3.tsv,S0282,S0646
they sort of,3,363,"[55, 83, 356, 382]",[363],SYX3.tsv,S0282,S0646
somebody,1,389,"[55, 56, 71, 402, 588]",[389],SYX3.tsv,S0282,S0646
erm erm,2,459,"[55, 295]","[459, 553, 659]",SYX3.tsv,S0282,S0646
yeah i,2,512,[55],[512],SYX3.tsv,S0282,S0646
yeah i mean,3,559,[55],[559],SYX3.tsv,S0282,S0646
that you could,3,581,[55],[581],SYX3.tsv,S0282,S0646
of time,2,627,"[55, 499]",[627],SYX3.tsv,S0282,S0646
i mean that's,3,639,[55],[639],SYX3.tsv,S0282,S0646
erm you know,3,56,"[56, 179, 451, 497, 503]","[3, 52, 146, 209, 518, 599, 669]",SYX3.tsv,S0282,S0646
erm you,2,56,"[56, 538]","[3, 52, 146, 209, 518, 599, 669]",SYX3.tsv,S0282,S0646
yeah yeah,2,56,"[56, 376, 430, 505, 664]","[8, 72, 294, 502, 512, 585, 589, 506]",SYX3.tsv,S0282,S0646
use to,2,56,"[56, 57]","[8, 48]",SYX3.tsv,S0282,S0646
to the,2,56,"[56, 67, 73, 87, 353, 648]","[8, 197, 211, 217, 633, 10]",SYX3.tsv,S0282,S0646
to the doctor,3,56,"[56, 67, 87]","[10, 211]",SYX3.tsv,S0282,S0646
it and,2,56,"[56, 71, 73, 382, 447]","[16, 50, 211, 217, 306, 461, 663]",SYX3.tsv,S0282,S0646
the time,2,56,"[56, 67, 83, 87, 179, 274, 366, 503]","[38, 48, 94, 152, 255, 277, 467]",SYX3.tsv,S0282,S0646
you know you,3,56,"[56, 503, 507, 568]","[52, 166, 213, 516, 641]",SYX3.tsv,S0282,S0646
just get,2,62,"[56, 354]","[62, 559, 665]",SYX3.tsv,S0282,S0646
you have,2,80,"[56, 179, 303, 394, 574]","[80, 146, 166, 320, 429, 467, 647, 379]",SYX3.tsv,S0282,S0646
smear,1,140,"[56, 95, 179, 538]",[140],SYX3.tsv,S0282,S0646
gynae,1,140,"[56, 186, 447]","[140, 168]",SYX3.tsv,S0282,S0646
say be,2,166,[56],"[166, 518]",SYX3.tsv,S0282,S0646
you first,2,227,[56],[227],SYX3.tsv,S0282,S0646
say be that,3,316,[56],"[316, 318]",SYX3.tsv,S0282,S0646
it from,2,316,[56],[316],SYX3.tsv,S0282,S0646
when you have,3,379,[56],[379],SYX3.tsv,S0282,S0646
from the,2,453,[56],[453],SYX3.tsv,S0282,S0646
yeah you know,3,465,[56],[465],SYX3.tsv,S0282,S0646
the age of,3,469,[56],[469],SYX3.tsv,S0282,S0646
yeah yeah yeah yeah,4,506,[56],[506],SYX3.tsv,S0282,S0646
to sort of,3,520,[56],[520],SYX3.tsv,S0282,S0646
problem,1,526,"[56, 418]",[526],SYX3.tsv,S0282,S0646
you know have,3,621,[56],[621],SYX3.tsv,S0282,S0646
i i,2,57,"[57, 83, 87, 121, 272, 290, 353, 402, 479, 505, 507]","[28, 211, 310, 330, 569, 663]",SYX3.tsv,S0282,S0646
so that,2,57,[57],"[50, 104, 158, 164, 263, 306, 316, 328]",SYX3.tsv,S0282,S0646
do get,2,205,"[57, 578]","[205, 657]",SYX3.tsv,S0282,S0646
i well,2,304,"[57, 81]",[304],SYX3.tsv,S0282,S0646
so so,2,310,[57],"[310, 473]",SYX3.tsv,S0282,S0646
bad,1,326,"[57, 356, 368, 447, 503, 507]",[326],SYX3.tsv,S0282,S0646
you do,2,381,[57],"[381, 467, 526]",SYX3.tsv,S0282,S0646
to go to,3,67,[67],"[1, 16, 146]",SYX3.tsv,S0282,S0646
vulva,1,67,"[67, 179, 536]","[1, 3, 16]",SYX3.tsv,S0282,S0646
better,1,67,"[67, 71, 87]","[1, 64, 320]",SYX3.tsv,S0282,S0646
i have,2,67,"[67, 73, 87, 179, 280, 358, 360, 368, 445, 447, 451, 497, 507, 536]","[8, 10, 132, 207, 304, 306, 310, 330, 452, 599, 601, 605, 211]",SYX3.tsv,S0282,S0646
quite,1,67,"[67, 73, 177, 272, 274, 293, 478, 503, 507, 509, 576]","[8, 10, 80, 453, 457, 563]",SYX3.tsv,S0282,S0646
when i,2,67,"[67, 73, 83, 177, 272, 284, 368, 382, 495, 503, 507, 582]","[10, 316, 452, 475, 657]",SYX3.tsv,S0282,S0646
she say,2,67,"[67, 87, 185]","[10, 191, 459, 211]",SYX3.tsv,S0282,S0646
i get,2,67,"[67, 87, 276]","[10, 217, 310, 316, 330, 657]",SYX3.tsv,S0282,S0646
be just,2,67,"[67, 83, 386, 447, 451, 499, 503, 538]","[30, 227, 322, 603]",SYX3.tsv,S0282,S0646
because it,2,67,"[67, 449]","[40, 217]",SYX3.tsv,S0282,S0646
the time and,3,67,"[67, 366]",[48],SYX3.tsv,S0282,S0646
across,1,67,"[67, 71]",[62],SYX3.tsv,S0282,S0646
to go,2,67,"[67, 447, 451, 556]","[64, 310, 146]",SYX3.tsv,S0282,S0646
you know what,3,80,"[67, 284, 499, 503, 586]","[80, 166]",SYX3.tsv,S0282,S0646
a young,2,80,[67],[80],SYX3.tsv,S0282,S0646
be and,2,80,"[67, 73, 584]","[80, 269, 306, 352, 467, 471, 514]",SYX3.tsv,S0282,S0646
woman,1,80,"[67, 177, 183, 501, 544, 548]","[80, 227, 571, 619]",SYX3.tsv,S0282,S0646
that would,2,114,[67],[114],SYX3.tsv,S0282,S0646
make,1,168,"[67, 179, 284, 358, 495, 507, 509, 590]",[168],SYX3.tsv,S0282,S0646
absolute,1,189,[67],[189],SYX3.tsv,S0282,S0646
enough,1,189,"[67, 73, 183]",[189],SYX3.tsv,S0282,S0646
on my,2,195,[67],[195],SYX3.tsv,S0282,S0646
so she,2,195,"[67, 87]",[195],SYX3.tsv,S0282,S0646
i have a,3,211,"[67, 360, 507]",[211],SYX3.tsv,S0282,S0646
she say oh,3,211,"[67, 87]",[211],SYX3.tsv,S0282,S0646
go back,2,211,"[67, 73, 87, 382]","[211, 310, 348, 635]",SYX3.tsv,S0282,S0646
the end,2,217,"[67, 284, 648]",[217],SYX3.tsv,S0282,S0646
know that,2,227,"[67, 73, 95]","[227, 239, 241, 338, 641, 391]",SYX3.tsv,S0282,S0646
i think you know,4,257,[67],"[257, 661, 669]",SYX3.tsv,S0282,S0646
lump,1,257,"[67, 179, 272, 368, 374, 382, 384]","[257, 269, 306, 377, 381, 421, 429]",SYX3.tsv,S0282,S0646
everything,1,263,[67],"[263, 607, 633]",SYX3.tsv,S0282,S0646
end,1,267,"[67, 284, 358, 568, 648]","[267, 593]",SYX3.tsv,S0282,S0646
i think you,3,269,[67],[269],SYX3.tsv,S0282,S0646
at the time,3,277,"[67, 274, 366]",[277],SYX3.tsv,S0282,S0646
but just,2,287,[67],[287],SYX3.tsv,S0282,S0646
erm and the,3,300,[67],[300],SYX3.tsv,S0282,S0646
remember,1,306,"[67, 284]","[306, 453]",SYX3.tsv,S0282,S0646
to be a,3,310,"[67, 179, 272]","[310, 452]",SYX3.tsv,S0282,S0646
book,1,310,"[67, 582]",[310],SYX3.tsv,S0282,S0646
and when,2,332,"[67, 83, 284, 368]",[332],SYX3.tsv,S0282,S0646
and everything,2,350,[67],[350],SYX3.tsv,S0282,S0646
know that would be,4,391,[67],[391],SYX3.tsv,S0282,S0646
actually i,2,455,"[67, 542]",[455],SYX3.tsv,S0282,S0646
i'd,1,477,"[67, 71, 73, 447]","[477, 657]",SYX3.tsv,S0282,S0646
and have,2,599,"[67, 179, 272, 495]",[599],SYX3.tsv,S0282,S0646
she be,2,601,"[67, 83, 87, 95, 177, 179, 284, 293]",[601],SYX3.tsv,S0282,S0646
you know that,3,609,"[67, 95]","[609, 625]",SYX3.tsv,S0282,S0646
you know that would,4,625,[67],[625],SYX3.tsv,S0282,S0646
time and,2,627,"[67, 293, 366, 503]",[627],SYX3.tsv,S0282,S0646
not go,2,657,"[67, 95]",[657],SYX3.tsv,S0282,S0646
get on,2,663,[67],[663],SYX3.tsv,S0282,S0646
with this,2,71,"[71, 580]",[1],SYX3.tsv,S0282,S0646
exactly,1,71,"[71, 414]","[8, 14, 26, 50, 306, 619]",SYX3.tsv,S0282,S0646
i've,1,71,"[71, 73, 87, 185, 284, 582]","[10, 132, 453, 571, 573, 657, 659]",SYX3.tsv,S0282,S0646
that be,2,71,"[71, 73, 343, 345, 356, 460]","[28, 46, 219, 239, 306, 322, 328, 475, 603, 609, 559, 573]",SYX3.tsv,S0282,S0646
but i,2,71,"[71, 73, 83, 87, 266, 272, 280, 290, 406, 578]","[46, 98, 223, 227, 565, 639, 657]",SYX3.tsv,S0282,S0646
gotta,1,71,[71],"[52, 669]",SYX3.tsv,S0282,S0646
i think that,3,71,"[71, 278, 358, 364]","[58, 166, 306, 316, 518, 569, 619, 559, 573]",SYX3.tsv,S0282,S0646
what they're,2,71,[71],[66],SYX3.tsv,S0282,S0646
and it,2,104,"[71, 87, 109, 177, 272, 354, 366, 499, 509, 576]","[104, 213, 459, 461, 467, 573, 625, 629, 633, 217, 324]",SYX3.tsv,S0282,S0646
think that,2,114,"[71, 83, 278, 295, 358, 364]","[114, 166, 306, 316, 518, 559, 569, 573, 619]",SYX3.tsv,S0282,S0646
right,1,122,"[71, 87, 206, 214, 218, 284, 286, 293, 321, 372, 378, 552, 588, 590]","[122, 132, 160, 217, 279, 361, 397, 399, 496, 573, 629]",SYX3.tsv,S0282,S0646
very very,2,205,"[71, 87, 366, 479]",[205],SYX3.tsv,S0282,S0646
so i think,3,209,"[71, 83, 185]","[209, 257]",SYX3.tsv,S0282,S0646
and it be,3,217,"[71, 87, 272, 366, 576]","[217, 324]",SYX3.tsv,S0282,S0646
it be only,3,217,"[71, 87, 272]",[217],SYX3.tsv,S0282,S0646
saw the,2,452,"[71, 495]",[452],SYX3.tsv,S0282,S0646
i think that be,4,559,[71],"[559, 573]",SYX3.tsv,S0282,S0646
but but,2,567,"[71, 97, 384, 576]",[567],SYX3.tsv,S0282,S0646
scar,1,573,"[71, 293]",[573],SYX3.tsv,S0282,S0646
this you know,3,603,[71],[603],SYX3.tsv,S0282,S0646
you know i've,3,659,[71],[659],SYX3.tsv,S0282,S0646
get on with,3,663,"[71, 87]",[663],SYX3.tsv,S0282,S0646
the point,2,73,[73],"[1, 569]",SYX3.tsv,S0282,S0646
i suppose,2,73,"[73, 87, 274, 280, 282, 353, 354, 368, 374, 402]","[3, 46, 452, 518, 559, 599]",SYX3.tsv,S0282,S0646
might,1,73,"[73, 121, 280, 445, 531, 576, 578, 648]","[3, 172, 215, 235, 257, 267, 271, 332, 613, 330, 391]",SYX3.tsv,S0282,S0646
and then when i,4,73,[73],[10],SYX3.tsv,S0282,S0646
i've get,2,73,"[73, 87, 185, 284, 582]","[10, 573, 657]",SYX3.tsv,S0282,S0646
wonder,1,73,[73],[28],SYX3.tsv,S0282,S0646
sort,1,73,"[73, 83, 87]","[34, 48, 50, 62, 80, 219, 269, 310, 314, 326, 363, 459, 467, 488, 520, 573, 663]",SYX3.tsv,S0282,S0646
