Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
if you do,3,381,"[85, 381, 420, 5785]",SUVQ.tsv
if you,2,381,"[85, 135, 381, 420, 476, 562, 751, 782, 1032, 1099, 1236, 1237, 1412, 1579, 1610, 1612, 1646, 1716, 1717, 1789, 1980, 2007, 2019, 2395, 2745, 2884, 2886, 2957, 3132, 3355, 3418, 3673, 3678, 3799, 3912, 3986, 4035, 4131, 4210, 4557, 4829, 4986, 5197, 5463, 5577, 5682, 5764, 5780, 5783, 5785, 5818, 5875, 6000, 6136, 7016, 7018, 7020, 7194, 7307, 7343, 7385, 7553, 7668, 7706, 7866, 7952, 7954, 7986, 7994, 8035, 8046, 8197, 8348, 8395, 8460, 8717, 9193, 9359, 9384, 9613, 9618, 9993, 10160, 10261, 10275, 10291, 10312, 10708, 10776, 11062, 11076, 11127, 11174, 11276, 11297, 11298, 11434, 11693, 11751, 11803, 11804, 11808, 11900, 11902, 12134, 12392, 12415, 12447, 12553, 12620, 13012, 13068, 13070, 13166, 13200, 13212, 13235, 13439, 13487, 13906, 13941, 13958, 13980, 14039, 14093, 14753, 15019, 15055, 15137, 15167, 15205, 15241, 15401]",SUVQ.tsv
have a,2,194,"[45, 154, 170, 194, 381, 404, 478, 479, 594, 637, 888, 952, 969, 1193, 1287, 1378, 1416, 1600, 1772, 1876, 1977, 2291, 2405, 2406, 2564, 2863, 2951, 3002, 3008, 3097, 3099, 3114, 3140, 3238, 3474, 3476, 3481, 3483, 3656, 3665, 3692, 3941, 3959, 3966, 3984, 3986, 4001, 4008, 4009, 4010, 4140, 4210, 4257, 4339, 4341, 4529, 4584, 4840, 5192, 5194, 5650, 5765, 5818, 5875, 6093, 6154, 6160, 6177, 6289, 6316, 6339, 6551, 6719, 6750, 6773, 6778, 6811, 6968, 7010, 7096, 7343, 7434, 7492, 7542, 7547, 7826, 8016, 8098, 8167, 8374, 8400, 8524, 8662, 8763, 8836, 8843, 8983, 9149, 9337, 9417, 9590, 9592, 9697, 9900, 9918, 9955, 10176, 10184, 10246, 10741, 10785, 10787, 10934, 10936, 11119, 11226, 11253, 11254, 11299, 11309, 11363, 11365, 11371, 11377, 11426, 11448, 11492, 11583, 11589, 11717, 11797, 11803, 11827, 11877, 11907, 11909, 12030, 12130, 12154, 12340, 12399, 12658, 12662, 12729, 13024, 13122, 13125, 13216, 13323, 13333, 13347, 13359, 13420, 13534, 13547, 13553, 13832, 14508, 14667, 14726, 14755, 14928, 14932, 14972, 15265]",SUVQ.tsv
probably,1,644,"[381, 502, 644, 987, 994, 995, 1009, 1367, 1446, 1452, 1478, 1560, 1577, 1594, 2129, 2139, 2624, 2906, 2966, 3003, 3076, 3225, 3325, 3510, 3552, 3588, 3995, 4227, 4257, 4348, 4556, 4602, 4653, 4674, 4763, 4878, 4895, 4927, 4957, 5000, 5001, 5034, 5051, 5233, 5238, 5276, 5580, 5825, 5863, 6045, 6135, 6472, 6474, 6520, 6535, 6593, 6680, 6753, 7032, 7057, 7217, 7345, 7352, 7401, 7447, 7455, 7544, 7551, 7601, 7606, 7814, 7919, 7986, 8394, 8440, 8921, 9059, 9212, 9220, 9565, 9912, 10170, 10171, 10228, 10244, 10251, 10282, 10639, 10802, 10855, 11059, 11125, 11997, 12045, 12071, 12080, 12145, 12148, 12237, 12344, 12364, 12786, 12863, 12870, 12975, 13027, 13239, 13511, 13560, 13704, 13757, 13769, 13865, 13866, 13968, 14031, 14039, 14057, 14415, 14566, 14627, 14677, 14972, 14976, 15265, 15273, 15364, 15413, 15485, 15596]",SUVQ.tsv
apparently,1,543,"[381, 543, 643, 647, 2101, 2298, 2302, 2413, 5242, 5326, 6509, 7443, 8205, 8236, 8969, 9598, 9732, 11076, 11184, 11997, 12071, 12115, 13183, 13212, 13428, 14002, 14014, 14157, 14173, 14767]",SUVQ.tsv
with the,2,381,"[148, 344, 381, 643, 668, 1077, 1534, 1919, 2742, 3142, 3173, 3417, 3705, 4008, 4148, 4272, 4609, 4890, 5303, 5667, 5860, 5914, 6738, 6853, 7215, 7584, 7761, 7762, 8093, 8587, 8812, 9004, 9487, 9507, 9669, 9799, 10072, 10085, 10246, 10305, 10836, 10859, 11319, 11358, 11595, 12005, 12158, 12857, 13221, 13241, 13941, 14738, 15148]",SUVQ.tsv
email and,2,971,"[381, 971]",SUVQ.tsv
better,1,516,"[381, 516, 667, 1058, 1168, 1653, 3221, 3852, 3853, 3886, 4341, 4595, 4927, 5211, 5544, 5559, 8213, 8300, 8304, 8314, 9012, 9207, 9395, 9402, 9408, 9410, 9438, 9927, 10326, 10874, 10937, 11133, 11296, 12043, 12683, 12721, 12858, 12859, 12860, 12863, 12981, 13175, 13317, 13400, 14415, 14427, 14611, 15241, 15561]",SUVQ.tsv
and then you,3,1250,"[381, 567, 1250, 1648, 2666, 3175, 3502, 3755, 4658, 4791, 4963, 4979, 5814, 6876, 7839, 7871, 7962, 7972, 7976, 8431, 8445, 8460, 9474, 9562, 10541, 10890, 10958, 11967, 13836, 14010, 14650, 15023, 15114]",SUVQ.tsv
carry,1,1483,"[381, 1483, 4347, 6551, 8068, 12211, 13925, 14560]",SUVQ.tsv
then you,2,1738,"[381, 563, 567, 1250, 1648, 1738, 2297, 2666, 3175, 3502, 3988, 4184, 4658, 4791, 4963, 4964, 4979, 5277, 5814, 5841, 6616, 6876, 7254, 7720, 7839, 7871, 7892, 7962, 7972, 7976, 8178, 8431, 8460, 8629, 9474, 9491, 9562, 9684, 9999, 10383, 10541, 10890, 10958, 11440, 11967, 12225, 12322, 12387, 12415, 12445, 12821, 13836, 13980, 14004, 14010, 14650, 15023, 15114]",SUVQ.tsv
so if you,3,562,"[381, 562, 2019, 2886, 3912, 5818, 7952, 8348, 11297, 13906]",SUVQ.tsv
look at it,3,2541,"[381, 888, 2541, 2807, 6527, 6593, 7010, 7696, 7768, 14366]",SUVQ.tsv
type,1,1539,"[381, 1539, 2573, 2675, 2677, 2681, 3703, 5785, 7419, 8512, 10516, 13152, 15137, 15185]",SUVQ.tsv
cause,1,2696,"[381, 2696, 13150, 13181, 13183]",SUVQ.tsv
ask,1,1602,"[381, 424, 1449, 1602, 2454, 2728, 2730, 4218, 4311, 4986, 5066, 7126, 7407, 7410, 9981, 10005, 12392, 14529, 15400]",SUVQ.tsv
yeah it's probably,3,3003,"[381, 994, 3003, 7032]",SUVQ.tsv
well so,2,3043,"[381, 3043, 4008, 7555]",SUVQ.tsv
when i have,3,3130,"[381, 3130]",SUVQ.tsv
yourself and,2,3352,"[381, 3352]",SUVQ.tsv
open it,2,3681,"[381, 3681, 5192, 5194]",SUVQ.tsv
i have a,3,381,"[45, 381, 2863, 3002, 3238, 3665, 4140, 4257, 4339, 4840, 5765, 6093, 6154, 6160, 6339, 6778, 7096, 7542, 7547, 8098, 8763, 8843, 9900, 10785, 11299, 12729, 13323, 13547, 13832, 14508]",SUVQ.tsv
it up,2,637,"[381, 637, 982, 1405, 4729, 5922, 6136, 6625, 7489, 7813, 8072, 8208, 9972, 9974, 9993, 11287, 12977, 13106, 14454, 14562]",SUVQ.tsv
but when,2,4882,"[381, 1145, 1390, 4475, 4882, 5945, 6723, 7544, 7808, 9433, 10123, 13813]",SUVQ.tsv
you do well,3,5016,"[381, 5016, 5018, 5055]",SUVQ.tsv
it's probably,2,502,"[381, 502, 994, 3003, 4895, 5233, 5276, 5580, 5863, 6045, 6474, 7032, 10228, 10244, 11997, 12045, 12870]",SUVQ.tsv
so if,2,2355,"[381, 562, 2019, 2355, 2886, 2921, 3912, 5635, 5818, 7593, 7952, 8348, 10070, 11170, 11297, 11769, 12417, 12449, 13023, 13906, 14427, 14523]",SUVQ.tsv
up from,2,8523,"[381, 4581, 8523, 12040, 13385, 13386]",SUVQ.tsv
up with,2,1995,"[381, 643, 1995, 3532, 8208, 8752, 8793, 10865, 10991, 13241]",SUVQ.tsv
me if,2,10801,"[381, 10801, 12822]",SUVQ.tsv
carry on,2,4347,"[381, 4347, 12211, 13925]",SUVQ.tsv
from an,2,13155,"[381, 13155]",SUVQ.tsv
up with the,3,643,"[381, 643, 13241]",SUVQ.tsv
an email,2,14336,"[381, 14336]",SUVQ.tsv
to be,2,385,"[290, 291, 385, 497, 523, 643, 977, 1168, 1172, 1255, 1452, 1500, 1757, 2017, 2239, 2254, 2293, 2297, 2656, 2720, 2979, 3261, 3593, 3598, 3748, 3810, 4008, 4066, 4076, 4167, 4231, 4272, 4471, 4568, 4698, 4894, 5406, 5480, 5501, 5505, 5583, 5606, 5786, 5818, 5945, 5962, 6071, 6080, 6104, 6110, 6181, 6298, 6322, 6408, 6689, 6822, 6858, 6891, 6923, 6936, 7368, 7417, 7711, 7716, 7778, 7804, 7986, 8382, 8644, 8654, 9075, 9343, 9709, 9721, 9837, 9917, 9933, 10012, 10014, 10211, 10263, 10264, 10778, 10861, 11063, 11133, 11220, 11222, 11350, 11480, 11496, 11611, 11757, 11877, 12008, 12013, 12269, 12319, 12553, 13181, 13209, 13978, 14024, 14054, 14600, 15216, 15266, 15409]",SUVQ.tsv
trust,1,691,"[385, 691, 3706, 3719, 3721, 11480, 14375, 14565]",SUVQ.tsv
they're not,2,510,"[385, 510, 667, 1230, 1675, 1988, 3303, 4983, 4988, 5605, 5714, 5733, 6041, 6967, 7800, 8250, 8360, 8420, 8995, 9647, 9701, 9882, 10205, 10206, 10850, 10852, 11997, 12083, 12452, 12564, 14138, 14990]",SUVQ.tsv
not to be trust,4,11480,"[385, 11480]",SUVQ.tsv
not to,2,543,"[385, 543, 1172, 2463, 4557, 5354, 7878, 11480, 14387, 15601]",SUVQ.tsv
it's a,2,688,"[388, 688, 800, 1254, 1255, 1547, 1793, 1828, 1844, 1964, 2346, 2411, 2412, 2706, 2938, 2992, 2993, 3643, 3799, 3983, 4404, 4544, 4848, 5110, 5203, 5205, 5562, 5753, 5814, 5823, 6000, 6080, 6082, 6219, 6239, 6578, 6762, 6821, 6911, 7082, 7118, 7796, 7797, 7800, 7818, 7892, 7921, 7938, 7940, 7964, 8141, 8185, 8213, 8229, 8344, 8345, 8495, 8569, 8597, 8692, 8761, 8780, 8853, 9002, 9207, 9380, 9623, 9755, 9813, 9987, 10105, 10108, 10110, 10359, 10432, 10441, 10469, 10943, 10986, 10989, 11167, 11189, 11361, 11557, 11634, 11734, 11830, 12067, 12117, 12119, 12232, 12571, 12727, 12773, 13170, 13177, 13203, 13314, 13316, 13328, 13461, 13464, 13518, 13534, 13834, 13923, 14027, 14127, 14273, 14356, 14367, 14440, 14599, 14616, 14626, 14644, 14761, 14768, 14809, 14811, 15094, 15196, 15219, 15238, 15297, 15320, 15446]",SUVQ.tsv
yeah oh,2,388,"[301, 388, 3016, 3735, 5653, 7089, 7370, 8109, 9303, 11017, 12928, 12955, 13604, 15522]",SUVQ.tsv
god it's,2,8794,"[388, 8794, 9777, 15090]",SUVQ.tsv
everyone,1,856,"[391, 593, 856, 957, 1090, 1507, 1876, 2251, 3387, 3395, 3428, 3539, 3776, 4511, 4888, 5350, 5517, 5639, 6001, 6008, 6331, 6432, 6719, 7335, 7360, 7492, 7871, 8969, 9202, 9584, 9586, 10790, 10852, 10934, 11453, 11564, 11565, 11851, 12615, 12959, 13307, 13394, 13749, 13880, 13915, 13955, 14252, 14560, 15366]",SUVQ.tsv
apples,1,4703,"[391, 4703, 13487, 13489, 13490, 13500]",SUVQ.tsv
to buy,2,610,"[391, 610, 1718, 9638, 11102, 11801, 12046, 12782, 12784, 13834, 13857]",SUVQ.tsv
have to buy,3,12782,"[391, 12782]",SUVQ.tsv
student,1,1085,"[422, 1085, 1602, 1635, 1643, 2039, 2162, 4152, 4154, 4157, 4180, 4220, 4225, 4327, 4348, 5629, 5631, 5632, 5634, 5637, 5662, 5672, 5680, 5735, 6093, 6894, 6929, 6930, 7798, 8280, 11605, 11612, 13280, 13547, 13556, 14289, 14291, 14371]",SUVQ.tsv
don't know,2,82,"[41, 82, 84, 245, 424, 669, 695, 750, 760, 851, 959, 1203, 1269, 1349, 1410, 1411, 1412, 1500, 1555, 1569, 1591, 1795, 1796, 1871, 1892, 1910, 2013, 2016, 2268, 2409, 2608, 2703, 2718, 2807, 2865, 2881, 2970, 3052, 3080, 3082, 3164, 3230, 3368, 3454, 3488, 3710, 3809, 3864, 3912, 3953, 4006, 4278, 4311, 4388, 4463, 4465, 4555, 4564, 4729, 4737, 4772, 4933, 5102, 5185, 5302, 5303, 5331, 5342, 5384, 5505, 5570, 5875, 6000, 6008, 6081, 6091, 6097, 6098, 6104, 6139, 6221, 6229, 6233, 6235, 6237, 6252, 6260, 6740, 6762, 6763, 6774, 6838, 6867, 6868, 7020, 7057, 7078, 7315, 7352, 7369, 7385, 7555, 7713, 7734, 7801, 7861, 7886, 7912, 8032, 8339, 8514, 8568, 8572, 8763, 8787, 8824, 9040, 9103, 9173, 9297, 9449, 9543, 9627, 9655, 9679, 9704, 9753, 9963, 10260, 10665, 10695, 10724, 10776, 10786, 10787, 10791, 10917, 11170, 11178, 11331, 11336, 11475, 11553, 11704, 11808, 12042, 12125, 12130, 12165, 12237, 12267, 12299, 12301, 12515, 12633, 12647, 12649, 12694, 12777, 12790, 12807, 12859, 12963, 13049, 13200, 13210, 13215, 13276, 13660, 13753, 14004, 14285, 14312, 14366, 14466, 14561, 14600, 14605, 14712, 14763, 14827, 14829, 14832, 14860, 14948, 14953, 15005, 15240, 15250, 15303, 15499, 15544, 15583, 15591, 15611]",SUVQ.tsv
i don't know,3,424,"[41, 245, 424, 669, 695, 750, 760, 851, 959, 1203, 1269, 1349, 1410, 1411, 1412, 1500, 1555, 1569, 1591, 1795, 1796, 1871, 1892, 1910, 2013, 2016, 2409, 2608, 2703, 2718, 2807, 2865, 2881, 2970, 3052, 3080, 3082, 3164, 3230, 3368, 3454, 3488, 3710, 3809, 3864, 3912, 3953, 4278, 4311, 4388, 4463, 4465, 4555, 4564, 4772, 4933, 5102, 5185, 5302, 5303, 5331, 5342, 5384, 5505, 5875, 6000, 6008, 6081, 6091, 6097, 6098, 6104, 6139, 6221, 6229, 6233, 6235, 6237, 6252, 6260, 6740, 6762, 6763, 6774, 6838, 6867, 6868, 7020, 7057, 7078, 7315, 7352, 7369, 7385, 7555, 7713, 7734, 7801, 7861, 7886, 7912, 8032, 8339, 8514, 8568, 8572, 8824, 9040, 9103, 9173, 9297, 9449, 9543, 9627, 9655, 9679, 9704, 9753, 9963, 10260, 10665, 10695, 10724, 10776, 10786, 10787, 10791, 11170, 11178, 11331, 11475, 11553, 11704, 11808, 12042, 12125, 12130, 12165, 12237, 12267, 12299, 12301, 12515, 12633, 12647, 12649, 12777, 12790, 12807, 12859, 12963, 13049, 13200, 13210, 13215, 13276, 13660, 13753, 14004, 14312, 14366, 14466, 14561, 14600, 14605, 14712, 14827, 14829, 14832, 14860, 14948, 14953, 15005, 15240, 15250, 15303, 15499, 15544, 15583, 15591, 15611]",SUVQ.tsv
know they're,2,6551,"[424, 6551, 12267]",SUVQ.tsv
they're just,2,1902,"[424, 1902, 2284, 3209, 3873, 4327, 6577, 6967, 8052, 8440, 9761, 10464, 11809, 12061, 12062, 12086, 12453, 14081]",SUVQ.tsv
i don't know they're,4,12165,"[424, 12165, 12267, 15611]",SUVQ.tsv
that's really,2,440,"[301, 440, 495, 1575, 2252, 3277, 7857, 9732, 10748, 11111, 11119, 11769, 12793]",SUVQ.tsv
really cool,2,10859,"[440, 10859]",SUVQ.tsv
be you do,3,442,"[9, 10, 442, 1465, 8788, 10533]",SUVQ.tsv
be you,2,44,"[9, 10, 33, 44, 284, 442, 540, 769, 912, 1007, 1008, 1465, 1602, 1768, 1854, 1971, 1972, 2090, 2145, 2442, 2505, 2508, 2542, 2588, 2592, 2832, 2924, 2982, 3223, 3243, 3333, 3444, 3548, 3736, 3839, 4055, 4111, 4356, 4557, 4992, 5081, 5170, 5193, 5662, 5830, 6095, 6512, 6605, 6673, 7049, 7175, 7206, 7594, 7624, 7650, 7664, 7669, 7691, 7999, 8447, 8499, 8695, 8721, 8788, 8888, 9169, 9562, 9625, 9928, 10533, 10535, 11234, 11438, 11545, 11547, 12181, 12280, 12302, 12936, 13042, 13394, 13639, 13681, 13743, 13744, 13766, 13798, 13834, 14010, 14035, 14054, 14252, 14261, 14480, 14559, 14592, 15404, 15517, 15626]",SUVQ.tsv
do you,2,442,"[48, 53, 82, 160, 169, 272, 298, 358, 390, 392, 420, 425, 442, 525, 578, 592, 746, 820, 904, 1021, 1028, 1038, 1060, 1081, 1188, 1248, 1258, 1268, 1270, 1289, 1349, 1427, 1441, 1461, 1469, 1643, 1783, 1891, 1977, 1998, 2016, 2066, 2155, 2193, 2198, 2207, 2216, 2333, 2359, 2365, 2424, 2432, 2470, 2503, 2564, 2580, 2607, 2640, 2648, 2694, 2738, 2762, 2792, 2813, 2833, 2889, 2951, 2987, 3025, 3039, 3095, 3257, 3289, 3300, 3349, 3363, 3452, 3536, 3551, 3629, 3632, 3697, 3699, 3726, 3780, 3808, 3866, 3870, 4023, 4050, 4084, 4111, 4291, 4405, 4487, 4603, 4631, 4634, 4658, 4677, 4755, 4795, 4806, 4865, 4884, 5047, 5049, 5163, 5215, 5258, 5280, 5331, 5336, 5365, 5371, 5385, 5387, 5416, 5640, 5764, 5803, 5838, 6096, 6098, 6322, 6419, 6433, 6638, 6658, 6731, 6780, 6810, 6835, 6836, 6840, 6962, 6973, 7024, 7049, 7073, 7075, 7095, 7121, 7144, 7220, 7246, 7258, 7260, 7294, 7296, 7383, 7482, 7549, 7612, 7624, 7634, 7635, 7653, 7655, 7656, 7659, 7670, 7673, 7695, 7698, 7709, 7810, 7841, 7844, 7849, 7862, 8076, 8098, 8120, 8129, 8227, 8251, 8283, 8330, 8354, 8521, 8639, 8682, 8695, 8724, 8761, 8771, 8790, 8825, 8971, 9046, 9071, 9078, 9104, 9157, 9165, 9182, 9317, 9347, 9358, 9388, 9429, 9455, 9472, 9504, 9588, 9621, 9734, 9736, 9917, 9920, 9921, 9924, 9979, 9981, 9982, 9983, 10002, 10067, 10069, 10316, 10332, 10348, 10380, 10430, 10654, 10657, 10684, 10702, 10731, 10774, 10828, 11024, 11145, 11149, 11150, 11283, 11289, 11299, 11364, 11366, 11368, 11460, 11612, 11669, 11721, 11797, 11821, 12465, 12518, 12747, 12813, 12960, 12968, 13034, 13036, 13038, 13192, 13345, 13348, 13362, 13364, 13407, 13409, 13411, 13412, 13413, 13612, 13765, 13819, 13834, 14005, 14152, 14154, 14161, 14182, 14183, 14241, 14243, 14332, 14479, 14510, 14555, 14776, 14822, 14880, 14936, 14970, 14999, 15017, 15115, 15131, 15204, 15212, 15361, 15496, 15525, 15566, 15609]",SUVQ.tsv
you're gonna,2,442,"[85, 442, 1754, 2023, 4068, 4881, 5293, 5606, 5905, 6114, 6278, 6602, 6635, 7343, 9445, 10545, 10801, 10866, 10973, 11098, 11106, 11440, 13236, 13237, 13941]",SUVQ.tsv
you do you know what,5,820,"[442, 820]",SUVQ.tsv
what be,2,847,"[442, 847, 907, 912, 1465, 1525, 1529, 1582, 1588, 2341, 2534, 2561, 2562, 2574, 2727, 2732, 2763, 2892, 3159, 3243, 3846, 4422, 4540, 4754, 5334, 5421, 5460, 6227, 6309, 6850, 7022, 7024, 7203, 7594, 7691, 7851, 8297, 8759, 8778, 8788, 8888, 9323, 9381, 9887, 10032, 10057, 10353, 10357, 10490, 10533, 10535, 10577, 10588, 10625, 11024, 11340, 11438, 11568, 11629, 12030, 12174, 12632, 12634, 12801, 12936, 12945, 13156, 13697, 13698, 13728, 13834, 14113, 14200, 14220, 14223, 14267, 14381, 14559, 14587, 14592, 14736, 14853, 15117, 15286, 15462, 15533]",SUVQ.tsv
what be you,3,912,"[442, 912, 1465, 3243, 7594, 7691, 8788, 8888, 10533, 10535, 11438, 12936, 13834, 14559, 14592]",SUVQ.tsv
do you know what,4,1268,"[442, 820, 1268, 2066, 3257, 4658, 7073, 7075, 7144, 7220, 7549, 7841, 7849, 8283, 8761, 9429, 10774, 11283, 11289, 11612, 11821, 12518, 14510, 14555, 15115]",SUVQ.tsv
what be you do,4,1465,"[442, 1465, 8788, 10533]",SUVQ.tsv
do you know,3,1891,"[442, 820, 1081, 1268, 1891, 2066, 2359, 2424, 2792, 3025, 3257, 3289, 3349, 3363, 4487, 4658, 4865, 6731, 6780, 6810, 7073, 7075, 7144, 7220, 7258, 7549, 7709, 7841, 7849, 8129, 8227, 8251, 8283, 8695, 8761, 9317, 9429, 10657, 10774, 11024, 11283, 11289, 11612, 11821, 12518, 12960, 14510, 14555, 15115, 15131]",SUVQ.tsv
know what,2,1410,"[442, 820, 1268, 1410, 1529, 1941, 2016, 2066, 2234, 2235, 2310, 2409, 2670, 2807, 3122, 3173, 3257, 3456, 3520, 3645, 3674, 4006, 4076, 4182, 4658, 5538, 5803, 5830, 5904, 6098, 6252, 6318, 6900, 7020, 7073, 7075, 7144, 7220, 7285, 7549, 7555, 7841, 7849, 8283, 8330, 8555, 8759, 8761, 8825, 9040, 9268, 9282, 9429, 9543, 9616, 9661, 9712, 9912, 9992, 10333, 10774, 10795, 11222, 11283, 11289, 11334, 11410, 11612, 11821, 12230, 12363, 12518, 12603, 14257, 14510, 14555, 14823, 14825, 14950, 15115]",SUVQ.tsv
you know what,3,2310,"[442, 1529, 2066, 2310, 3122, 3173, 3257, 3520, 3645, 3674, 4006, 4076, 4182, 4658, 5538, 5803, 5830, 5904, 6318, 6900, 7073, 7075, 7144, 7220, 7549, 7841, 7849, 8283, 8330, 8759, 8761, 8825, 9268, 9429, 9616, 9661, 9712, 10333, 10774, 10795, 11222, 11283, 11289, 11334, 11410, 11612, 11821, 12230, 12363, 12518, 12603, 14257, 14510, 14555, 14823, 15115]",SUVQ.tsv
you do you know,4,3363,"[442, 3363]",SUVQ.tsv
you do you,3,4884,"[442, 4884, 7246, 14822]",SUVQ.tsv
what you're,2,3950,"[442, 3950, 4955, 5894, 6031, 7069, 9992, 11410, 12536, 12692, 13179, 13181, 13220, 13501, 14010, 14950, 15135]",SUVQ.tsv
gonna do,2,2691,"[442, 2691, 5621, 7126, 8811, 12975, 13941, 14515]",SUVQ.tsv
french,1,447,"[444, 447, 449, 452, 7343, 10408, 10462, 10702, 11656, 11790, 12918]",SUVQ.tsv
different,1,457,"[371, 457, 561, 1050, 1198, 1646, 1876, 2099, 2256, 2257, 2381, 3005, 3010, 3011, 3012, 3018, 3479, 3615, 3624, 3827, 3898, 4167, 4307, 4313, 4370, 4443, 4839, 5088, 5677, 5970, 5981, 6080, 6082, 6087, 6524, 6594, 7020, 7156, 7681, 7834, 8141, 8246, 8319, 8322, 8353, 8699, 8771, 9217, 9229, 9568, 9883, 10227, 10452, 10741, 11267, 11583, 11701, 12111, 12686, 13152, 13424, 13464, 13468, 13492, 13708, 13814, 14089, 15078, 15246, 15314, 15318, 15320, 15366, 15614, 15615]",SUVQ.tsv
languages,1,457,"[453, 456, 457, 10401, 10466]",SUVQ.tsv
cheese,1,458,"[457, 458, 459, 460, 461, 462, 468, 473, 1876, 4703, 4705, 7191, 7192, 8266, 8267, 8269, 8272, 8274, 8277, 8278, 8281, 10002, 13267, 13283, 14849, 14852]",SUVQ.tsv
seven,1,920,"[457, 920, 1024, 1044, 1047, 1048, 1052, 1132, 1159, 1219, 1660, 1732, 2506, 2508, 2558, 2849, 4238, 4264, 4892, 5453, 5774, 6112, 6135, 7150, 7753, 7857, 8935, 9369, 9384, 9851, 10217, 11153, 11154, 12057, 12134, 12553, 12623, 13784, 14137, 14659, 14721, 14726]",SUVQ.tsv
i could,2,3126,"[457, 1814, 1892, 2113, 2115, 2122, 2786, 3126, 3145, 3177, 4335, 4408, 5501, 5519, 6319, 6576, 7873, 8462, 9993, 13459, 14423, 14798]",SUVQ.tsv
i really like,3,2213,"[460, 888, 2213, 2723, 3367, 4421, 5204, 5206, 5236, 9018, 10388, 10396, 10613, 10712, 11815, 15578]",SUVQ.tsv
cos i,2,460,"[439, 460, 741, 1086, 2239, 2248, 2369, 2521, 2564, 2585, 2619, 3230, 3508, 3514, 3665, 5080, 5107, 5877, 6110, 6588, 6869, 7088, 7226, 7361, 7368, 7403, 7768, 8016, 8938, 9100, 9115, 9972, 10112, 10450, 10695, 11299, 11576, 12216, 12695, 13057, 14362, 14635, 14709, 15309]",SUVQ.tsv
really like,2,4186,"[460, 888, 2026, 2213, 2400, 2723, 2902, 2989, 3167, 3367, 4186, 4421, 4647, 5177, 5204, 5206, 5236, 6838, 7764, 7871, 9018, 9762, 10072, 10388, 10396, 10571, 10613, 10679, 10712, 10717, 11222, 11562, 11815, 13483, 15362, 15578]",SUVQ.tsv
i really,2,460,"[84, 460, 888, 1611, 2213, 2723, 2964, 3367, 4421, 4807, 4855, 5204, 5206, 5236, 5875, 8012, 8014, 8536, 8963, 9018, 9391, 9397, 10388, 10396, 10613, 10712, 10975, 11456, 11815, 12335, 13720, 15377, 15409, 15578, 15613]",SUVQ.tsv
it's awesome,2,5252,"[462, 5252]",SUVQ.tsv
japanese,1,1054,"[465, 1054, 3149, 8686, 8695, 9521, 11557, 11565, 11566, 11577, 11582, 11676, 13556, 14381]",SUVQ.tsv
yeah in,2,643,"[465, 643, 749, 2686, 8395, 8405, 14245, 14377]",SUVQ.tsv
like that,2,475,"[97, 238, 293, 475, 530, 636, 1024, 1030, 1536, 1557, 1577, 1579, 1619, 1651, 1666, 1710, 1713, 1738, 1921, 2067, 2274, 2448, 2683, 2946, 3009, 3871, 3920, 3930, 3955, 4035, 4076, 4099, 4533, 4726, 4806, 4935, 4998, 5042, 5087, 5115, 5292, 5526, 5812, 6404, 6423, 6551, 6559, 6584, 6699, 6709, 6811, 6915, 7057, 7126, 7213, 7270, 7403, 7482, 7777, 7854, 8063, 8167, 8257, 8450, 8462, 8468, 8498, 8587, 8588, 8782, 8831, 8911, 9403, 9404, 9419, 9472, 9623, 9764, 9799, 10210, 10287, 10312, 10348, 10412, 10476, 10488, 10613, 10710, 10770, 11005, 11157, 11220, 11265, 11274, 11488, 11528, 11916, 12071, 12082, 12103, 12144, 12148, 12259, 12419, 12439, 12490, 12598, 12667, 12697, 12782, 12809, 12945, 13045, 13054, 13220, 13305, 13366, 13417, 13419, 13459, 13518, 13583, 13601, 13757, 14373, 14732, 14765, 14912, 15157, 15168, 15311]",SUVQ.tsv
i like that,3,475,"[293, 475, 5115, 8782, 9403, 9799]",SUVQ.tsv
on her phone,3,486,"[485, 486, 492]",SUVQ.tsv
phone,1,489,"[485, 486, 489, 492, 1933, 2091, 2113, 2133, 4531, 5652, 7539, 7689, 7693, 7791, 7834, 8779, 10552, 10888, 11346, 13541, 14714]",SUVQ.tsv
day,1,486,"[28, 289, 486, 850, 1687, 1946, 2363, 2395, 2454, 2566, 2637, 2728, 3463, 3799, 4081, 4515, 5799, 5836, 5841, 6008, 6126, 6740, 6762, 6775, 7869, 7877, 8261, 9281, 9592, 9689, 9720, 9772, 9944, 10231, 10268, 10275, 10355, 10561, 11136, 11718, 11787, 11907, 12132, 12713, 12719, 13331, 13635, 13697, 13698, 14518, 14637, 14650, 14659, 14660, 14667, 14669, 14755, 14874, 14911, 15522, 15523]",SUVQ.tsv
on her,2,3291,"[485, 486, 492, 1338, 3291, 4341, 6972, 9145, 9798, 11592, 13986]",SUVQ.tsv
oh she's,2,6210,"[486, 6210]",SUVQ.tsv
