Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
you know they,3,244,"[26, 244, 278, 305]",SP9Z.tsv
as they,2,503,"[26, 503]",SP9Z.tsv
of people,2,520,"[26, 180, 520]",SP9Z.tsv
subject,1,210,"[32, 210]",SP9Z.tsv
certain,1,498,"[32, 498]",SP9Z.tsv
never,1,58,"[34, 58]",SP9Z.tsv
and things like that,4,172,"[34, 172]",SP9Z.tsv
history and,2,242,"[34, 242]",SP9Z.tsv
later,1,254,"[34, 254, 276, 432]",SP9Z.tsv
have stream,2,36,"[31, 36]",SP9Z.tsv
there there be,3,137,"[36, 137, 262, 446]",SP9Z.tsv
well i think,3,181,"[36, 181]",SP9Z.tsv
bring,1,274,"[36, 274]",SP9Z.tsv
you know there,3,315,"[36, 315, 392, 462]",SP9Z.tsv
i think it,3,339,"[36, 339]",SP9Z.tsv
think it,2,364,"[36, 186, 364, 366, 456]",SP9Z.tsv
well i,2,416,"[36, 75, 110, 186, 193, 416, 456, 511]",SP9Z.tsv
well i think it,4,456,"[36, 456]",SP9Z.tsv
there there,2,462,"[36, 462]",SP9Z.tsv
light,1,398,"[38, 398, 400, 402, 414, 428, 429, 430]",SP9Z.tsv
it's just,2,436,"[38, 110, 436]",SP9Z.tsv
just a,2,482,"[38, 482, 506]",SP9Z.tsv
cse,1,42,"[40, 42, 47]",SP9Z.tsv
that what,2,274,"[44, 274, 469]",SP9Z.tsv
o level,2,48,"[40, 43, 47, 48]",SP9Z.tsv
and that be,3,339,"[61, 339, 378]",SP9Z.tsv
no i,2,315,"[64, 315, 508]",SP9Z.tsv
it as,2,372,"[64, 372]",SP9Z.tsv
everyone,1,292,"[65, 292]",SP9Z.tsv
that's the,2,181,"[66, 181, 388]",SP9Z.tsv
erm i,2,222,"[66, 222, 246, 458]",SP9Z.tsv
to do it,3,384,"[66, 384, 394]",SP9Z.tsv
as well,2,141,"[67, 68, 141, 294, 301, 372, 438, 465]",SP9Z.tsv
probably do,2,68,"[53, 68]",SP9Z.tsv
as well so,3,372,"[68, 372]",SP9Z.tsv
i know,2,242,"[75, 242, 449, 465]",SP9Z.tsv
an a,2,370,"[71, 75, 370]",SP9Z.tsv
why i,2,446,"[75, 446]",SP9Z.tsv
star,1,480,"[71, 75, 480]",SP9Z.tsv
eight,1,82,"[49, 82, 95]",SP9Z.tsv
sixty,1,82,"[81, 82, 95]",SP9Z.tsv
erm a,2,208,"[82, 208, 242, 270]",SP9Z.tsv
the sort of,3,244,"[82, 244, 482]",SP9Z.tsv
be the sort of,4,460,"[82, 460]",SP9Z.tsv
take,1,270,"[88, 213, 270, 315, 334, 366, 436]",SP9Z.tsv
yeah they,2,426,"[88, 426]",SP9Z.tsv
twenty,1,172,"[90, 172]",SP9Z.tsv
i've,1,181,"[90, 138, 181, 187, 203, 339, 510, 511, 512]",SP9Z.tsv
and they,2,190,"[90, 190, 292, 294, 339, 440, 453, 480, 489, 498, 506]",SP9Z.tsv
be there,2,190,"[90, 106, 165, 190, 270, 416, 420, 462, 469]",SP9Z.tsv
you can't,2,202,"[90, 202, 203, 516]",SP9Z.tsv
they'd,1,305,"[90, 305, 480]",SP9Z.tsv
and they say,3,453,"[90, 453]",SP9Z.tsv
about it and,3,490,"[90, 490]",SP9Z.tsv
they give,2,498,"[90, 100, 498]",SP9Z.tsv
question,1,197,"[92, 197]",SP9Z.tsv
erm yeah,2,339,"[92, 339]",SP9Z.tsv
but erm,2,246,"[94, 246, 415, 458]",SP9Z.tsv
away,1,172,"[96, 172]",SP9Z.tsv
far,1,364,"[96, 215, 364]",SP9Z.tsv
er he,2,120,"[98, 120, 141, 294]",SP9Z.tsv
might be,2,323,"[98, 323, 325, 523]",SP9Z.tsv
particularly,1,384,"[98, 384, 465]",SP9Z.tsv
he doesn't,2,394,"[98, 394, 518]",SP9Z.tsv
to get,2,250,"[100, 250, 292, 458]",SP9Z.tsv
get to,2,510,"[100, 186, 510]",SP9Z.tsv
which be,2,102,"[43, 102, 210, 316, 339, 400, 446, 460]",SP9Z.tsv
come from,2,376,"[104, 140, 376, 453]",SP9Z.tsv
you're come from,3,453,"[104, 453]",SP9Z.tsv
no you,2,264,"[106, 264, 311]",SP9Z.tsv
have to be,3,382,"[106, 382]",SP9Z.tsv
erm because,2,315,"[108, 315, 384]",SP9Z.tsv
know it's it's,3,181,"[110, 181]",SP9Z.tsv
i don't know,3,222,"[110, 222, 309, 315, 336, 420, 442]",SP9Z.tsv
it's it's,2,514,"[110, 455, 514, 516]",SP9Z.tsv
think that,2,206,"[118, 165, 206, 276]",SP9Z.tsv
anything,1,392,"[118, 203, 392, 397, 436, 513]",SP9Z.tsv
prove,1,447,"[118, 203, 447, 467]",SP9Z.tsv
right i,2,453,"[118, 453, 519]",SP9Z.tsv
ever be,2,372,"[132, 134, 372]",SP9Z.tsv
ever,1,453,"[132, 134, 211, 453, 480]",SP9Z.tsv
of science,2,134,"[125, 134, 215, 217, 490]",SP9Z.tsv
as we,2,181,"[134, 181]",SP9Z.tsv
we be,2,453,"[134, 453]",SP9Z.tsv
explanations,1,462,"[134, 462]",SP9Z.tsv
i've come across,3,181,"[138, 181, 187, 339]",SP9Z.tsv
erm er,2,278,"[138, 278]",SP9Z.tsv
a couple of,3,458,"[138, 458, 492]",SP9Z.tsv
argument,1,206,"[140, 206]",SP9Z.tsv
quite,1,246,"[140, 246, 250, 266, 290, 301, 326, 458]",SP9Z.tsv
come at,2,264,"[140, 179, 264, 455]",SP9Z.tsv
quite different,2,458,"[140, 458]",SP9Z.tsv
neutrinos,1,145,"[144, 145]",SP9Z.tsv
an astronomer,2,146,"[141, 146]",SP9Z.tsv
bernard carr,2,152,"[135, 151, 152]",SP9Z.tsv
bernard,1,152,"[141, 152]",SP9Z.tsv
a phenomenon,2,161,"[160, 161]",SP9Z.tsv
things that,2,172,"[161, 172, 215, 305, 462, 477, 511]",SP9Z.tsv
there be things,3,270,"[161, 270]",SP9Z.tsv
in there,2,392,"[161, 392]",SP9Z.tsv
mean he,2,394,"[161, 394, 510]",SP9Z.tsv
be er,2,163,"[141, 143, 163, 232]",SP9Z.tsv
for example,2,325,"[163, 325, 467]",SP9Z.tsv
that it,2,386,"[163, 386, 485]",SP9Z.tsv
psychological,1,462,"[163, 462]",SP9Z.tsv
erm yeah the,3,339,"[167, 339]",SP9Z.tsv
an interest,2,175,"[135, 175, 179]",SP9Z.tsv
in that,2,210,"[175, 210, 423]",SP9Z.tsv
in in,2,292,"[175, 201, 292]",SP9Z.tsv
it's an interest,3,307,"[175, 179, 307]",SP9Z.tsv
that this be,3,276,"[179, 276]",SP9Z.tsv
this be,2,276,"[179, 276, 315, 436, 454, 480]",SP9Z.tsv
know what,2,315,"[179, 315, 420, 476]",SP9Z.tsv
be probably,2,372,"[179, 372]",SP9Z.tsv
proof,1,197,"[182, 197]",SP9Z.tsv
that you,2,186,"[172, 186, 206, 394, 467, 473, 477, 494]",SP9Z.tsv
whatever,1,186,"[172, 186, 206]",SP9Z.tsv
thing that,2,451,"[186, 451, 482, 494]",SP9Z.tsv
can see,2,453,"[186, 453]",SP9Z.tsv
could do,2,193,"[49, 193]",SP9Z.tsv
which he,2,193,"[189, 193]",SP9Z.tsv
he could,2,193,"[189, 193, 402]",SP9Z.tsv
it erm,2,250,"[193, 250]",SP9Z.tsv
do it erm,3,394,"[193, 394]",SP9Z.tsv
i can,2,453,"[193, 453]",SP9Z.tsv
have be fake,3,196,"[181, 196]",SP9Z.tsv
credible proof,2,197,"[196, 197]",SP9Z.tsv
that could,2,200,"[196, 199, 200]",SP9Z.tsv
which you,2,290,"[196, 290, 331]",SP9Z.tsv
of scientific,2,201,"[174, 201]",SP9Z.tsv
and say,2,203,"[172, 203, 402, 436]",SP9Z.tsv
and it,2,203,"[187, 190, 203, 246, 258, 288, 402, 462]",SP9Z.tsv
try,1,174,"[76, 128, 174, 211]",SP9Z.tsv
and no,2,264,"[211, 264]",SP9Z.tsv
hear,1,434,"[211, 434, 477]",SP9Z.tsv
it's like,2,213,"[111, 213, 325]",SP9Z.tsv
of them,2,213,"[125, 213, 276, 278]",SP9Z.tsv
explain it,2,213,"[137, 213, 215, 217, 518]",SP9Z.tsv
erm you,2,213,"[158, 213, 278, 414]",SP9Z.tsv
in a sense,3,213,"[210, 213]",SP9Z.tsv
you know if you,4,244,"[213, 244, 280]",SP9Z.tsv
about you know,3,246,"[213, 246, 465]",SP9Z.tsv
be sort of,3,252,"[213, 252, 258]",SP9Z.tsv
erm but,2,254,"[213, 254, 278, 298, 307, 446, 518]",SP9Z.tsv
simply,1,278,"[213, 278, 298]",SP9Z.tsv
have two,2,288,"[213, 288]",SP9Z.tsv
it simply,2,366,"[213, 366]",SP9Z.tsv
erm but one of,4,434,"[213, 434]",SP9Z.tsv
produce,1,446,"[213, 446]",SP9Z.tsv
he do,2,215,"[149, 154, 170, 189, 215, 390]",SP9Z.tsv
work,1,215,"[149, 170, 215, 278, 298, 305]",SP9Z.tsv
circumstances,1,246,"[215, 246]",SP9Z.tsv
just come,2,264,"[215, 264]",SP9Z.tsv
of things,2,376,"[215, 376]",SP9Z.tsv
it in a,3,394,"[215, 394]",SP9Z.tsv
would you,2,416,"[215, 416]",SP9Z.tsv
by the,2,432,"[215, 432]",SP9Z.tsv
exist,1,453,"[215, 453]",SP9Z.tsv
create a,2,217,"[58, 217]",SP9Z.tsv
to explain it,3,217,"[137, 217]",SP9Z.tsv
erm the,2,246,"[217, 246, 270, 334, 372, 432, 446]",SP9Z.tsv
go on,2,256,"[217, 255, 256, 298, 311, 423]",SP9Z.tsv
the erm the,3,432,"[217, 432]",SP9Z.tsv
the erm,2,458,"[217, 458]",SP9Z.tsv
mind,1,458,"[217, 458, 463]",SP9Z.tsv
if it be,3,510,"[217, 510]",SP9Z.tsv
actually,1,250,"[223, 250, 276, 288, 290, 305, 327, 362, 370, 436, 446, 477]",SP9Z.tsv
many,1,410,"[54, 223, 407, 410]",SP9Z.tsv
across,1,225,"[181, 187, 225, 339]",SP9Z.tsv
room,1,225,"[187, 225, 301, 376, 379, 390, 400, 423]",SP9Z.tsv
the room,2,376,"[225, 301, 376, 379, 390, 400]",SP9Z.tsv
be they,2,229,"[131, 229, 411]",SP9Z.tsv
party,1,259,"[187, 259, 301]",SP9Z.tsv
the house,2,259,"[250, 259, 270, 292]",SP9Z.tsv
into the,2,404,"[259, 404]",SP9Z.tsv
book,1,271,"[158, 271]",SP9Z.tsv
a book,2,271,"[270, 271, 272]",SP9Z.tsv
within,1,280,"[40, 280]",SP9Z.tsv
become,1,280,"[40, 125, 131, 280, 446]",SP9Z.tsv
be able to,3,280,"[137, 280, 372, 384, 394]",SP9Z.tsv
on erm,2,280,"[158, 280, 462]",SP9Z.tsv
a guy,2,280,"[230, 280]",SP9Z.tsv
guy,1,280,"[230, 242, 280, 364]",SP9Z.tsv
bill,1,280,"[234, 280, 290, 315]",SP9Z.tsv
girl,1,280,"[250, 280, 315]",SP9Z.tsv
by a,2,280,"[266, 280]",SP9Z.tsv
play,1,280,"[276, 280, 305]",SP9Z.tsv
call bill,2,292,"[280, 292]",SP9Z.tsv
the girl,2,327,"[280, 327]",SP9Z.tsv
erm it be,3,370,"[280, 370, 434]",SP9Z.tsv
paper,1,436,"[280, 436]",SP9Z.tsv
be just,2,440,"[280, 440, 454, 506]",SP9Z.tsv
be just you know,4,454,"[280, 454]",SP9Z.tsv
paper on,2,462,"[280, 462]",SP9Z.tsv
put,1,482,"[280, 482]",SP9Z.tsv
you put in,3,494,"[280, 494]",SP9Z.tsv
this he,2,510,"[280, 510]",SP9Z.tsv
speak,1,283,"[282, 283, 290, 402]",SP9Z.tsv
through her,2,284,"[283, 284, 315]",SP9Z.tsv
speak through her,3,290,"[283, 290]",SP9Z.tsv
when you,2,299,"[81, 299, 450]",SP9Z.tsv
object,1,299,"[210, 274, 299, 327, 406]",SP9Z.tsv
an explanation for,3,394,"[299, 394]",SP9Z.tsv
just think,2,416,"[299, 416]",SP9Z.tsv
erm you know,3,301,"[158, 278, 301, 331, 414]",SP9Z.tsv
throw,1,301,"[172, 301]",SP9Z.tsv
a lego brick,3,301,"[266, 301]",SP9Z.tsv
hard,1,301,"[266, 301]",SP9Z.tsv
someone,1,301,"[292, 301, 331, 489, 497, 510]",SP9Z.tsv
in the room,3,400,"[301, 379, 400]",SP9Z.tsv
be in the,3,520,"[301, 520]",SP9Z.tsv
in and,2,304,"[160, 304]",SP9Z.tsv
come in,2,304,"[260, 304]",SP9Z.tsv
sceptical,1,304,"[276, 304, 415]",SP9Z.tsv
but what,2,478,"[308, 478]",SP9Z.tsv
they they,2,313,"[252, 278, 305, 313, 396, 426, 506]",SP9Z.tsv
well they,2,313,"[303, 313, 395]",SP9Z.tsv
turn,1,462,"[312, 313, 314, 462]",SP9Z.tsv
which be not,3,316,"[43, 316]",SP9Z.tsv
odd,1,322,"[270, 322, 520]",SP9Z.tsv
by this,2,326,"[305, 326]",SP9Z.tsv
i find,2,388,"[326, 388]",SP9Z.tsv
i i,2,329,"[309, 329, 416, 423, 446, 475, 511]",SP9Z.tsv
talk,1,331,"[158, 238, 240, 331, 510, 520]",SP9Z.tsv
build up,2,331,"[172, 331]",SP9Z.tsv
you know it's,3,331,"[181, 331, 473]",SP9Z.tsv
because you,2,331,"[183, 331]",SP9Z.tsv
erm it,2,370,"[331, 370, 434]",SP9Z.tsv
then they,2,414,"[331, 414, 434]",SP9Z.tsv
talk about,2,453,"[331, 453]",SP9Z.tsv
point,1,458,"[331, 458]",SP9Z.tsv
you talk,2,462,"[331, 462]",SP9Z.tsv
erm so,2,333,"[149, 274, 290, 333]",SP9Z.tsv
so in,2,376,"[333, 376]",SP9Z.tsv
and things like that but,5,334,"[172, 334]",SP9Z.tsv
that's what you,3,334,"[208, 334]",SP9Z.tsv
camera batteries,2,334,"[278, 334]",SP9Z.tsv
drain,1,334,"[278, 334]",SP9Z.tsv
sound,1,334,"[290, 334, 425, 485, 486, 489]",SP9Z.tsv
you know it,3,503,"[334, 503]",SP9Z.tsv
know you,2,336,"[172, 228, 336, 462]",SP9Z.tsv
i don't i don't know,5,336,"[315, 336]",SP9Z.tsv
absolutely,1,434,"[336, 417, 434, 518]",SP9Z.tsv
be this,2,373,"[172, 373, 434]",SP9Z.tsv
set up,2,379,"[125, 379]",SP9Z.tsv
up in,2,379,"[339, 379]",SP9Z.tsv
camera,1,381,"[278, 381]",SP9Z.tsv
heat,1,382,"[381, 382, 423]",SP9Z.tsv
voice,1,395,"[286, 376, 395, 477]",SP9Z.tsv
these voice,2,395,"[376, 395]",SP9Z.tsv
they hear,2,434,"[395, 434]",SP9Z.tsv
be set up,3,423,"[125, 423]",SP9Z.tsv
be go on,3,423,"[256, 423]",SP9Z.tsv
think i,2,454,"[423, 454]",SP9Z.tsv
the same light,3,430,"[429, 430]",SP9Z.tsv
do a,2,443,"[149, 154, 170, 390, 443]",SP9Z.tsv
bite,1,314,"[234, 314, 388, 443, 482, 491, 522]",SP9Z.tsv
bite more,2,482,"[443, 482, 491]",SP9Z.tsv
read,1,501,"[443, 501, 502]",SP9Z.tsv
well it's,2,455,"[135, 455, 490, 494]",SP9Z.tsv
every,1,455,"[160, 455]",SP9Z.tsv
the society,2,455,"[172, 187, 208, 446, 455, 460]",SP9Z.tsv
the the,2,463,"[222, 386, 463, 503]",SP9Z.tsv
of a of a,4,465,"[131, 465]",SP9Z.tsv
you know the,3,465,"[158, 174, 206, 262, 278, 303, 372, 386, 465, 482]",SP9Z.tsv
erm in,2,465,"[210, 286, 376, 465]",SP9Z.tsv
know i,2,314,"[222, 309, 314, 465]",SP9Z.tsv
because i,2,465,"[242, 465]",SP9Z.tsv
that that's,2,465,"[388, 438, 465]",SP9Z.tsv
as well as,3,465,"[438, 465]",SP9Z.tsv
that you know,3,467,"[172, 206, 467, 477]",SP9Z.tsv
be not,2,469,"[43, 469]",SP9Z.tsv
there erm,2,469,"[278, 469]",SP9Z.tsv
they saw,2,469,"[398, 469]",SP9Z.tsv
the power,2,471,"[278, 471, 475]",SP9Z.tsv
power,1,471,"[278, 471, 475]",SP9Z.tsv
something you know,3,473,"[400, 473]",SP9Z.tsv
of what,2,475,"[143, 305, 366, 475]",SP9Z.tsv
in you know,3,477,"[160, 477]",SP9Z.tsv
you know you,3,477,"[172, 228, 462, 477]",SP9Z.tsv
trick,1,477,"[192, 276, 372, 477]",SP9Z.tsv
people who,2,477,"[244, 372, 414, 432, 477, 520]",SP9Z.tsv
be actually,2,477,"[276, 305, 327, 370, 436, 477]",SP9Z.tsv
you you,2,477,"[290, 462, 477]",SP9Z.tsv
you know that's,3,477,"[400, 477]",SP9Z.tsv
call it,2,485,"[208, 485, 489]",SP9Z.tsv
it that,2,485,"[388, 485]",SP9Z.tsv
whole,1,486,"[376, 486]",SP9Z.tsv
likely,1,489,"[372, 489, 509]",SP9Z.tsv
more than,2,492,"[49, 492]",SP9Z.tsv
of germanium transistors,3,492,"[480, 492, 498]",SP9Z.tsv
than a,2,492,"[482, 492]",SP9Z.tsv
a very very,3,497,"[372, 497]",SP9Z.tsv
main,1,500,"[230, 500]",SP9Z.tsv
it's interest,2,502,"[135, 502]",SP9Z.tsv
it for,2,502,"[453, 502]",SP9Z.tsv
that it be,3,509,"[386, 509]",SP9Z.tsv
very clever,2,516,"[509, 516]",SP9Z.tsv
who be the,3,511,"[135, 511]",SP9Z.tsv
people like that,3,511,"[164, 511]",SP9Z.tsv
and erm,2,511,"[236, 266, 370, 372, 376, 508, 511]",SP9Z.tsv
watch,1,511,"[362, 511]",SP9Z.tsv
do and,2,511,"[372, 511]",SP9Z.tsv
well i i,3,511,"[416, 511]",SP9Z.tsv
the things that,3,511,"[462, 511]",SP9Z.tsv
that do,2,511,"[490, 511]",SP9Z.tsv
david copperfield and,3,511,"[510, 511]",SP9Z.tsv
how they do,3,511,"[510, 511]",SP9Z.tsv
david,1,511,"[510, 511]",SP9Z.tsv
how they do it,4,516,"[511, 516]",SP9Z.tsv
or anything,2,513,"[392, 436, 513]",SP9Z.tsv
valid,1,519,"[43, 519]",SP9Z.tsv
to the,2,519,"[187, 366, 376, 458, 460, 510, 519]",SP9Z.tsv
that's a,2,519,"[192, 438, 519]",SP9Z.tsv
the explanation,2,519,"[288, 519]",SP9Z.tsv
age,1,111,"[1, 111]",SP9Z.tsv
would have,2,135,"[1, 78, 135, 314, 376, 402, 482]",SP9Z.tsv
test,1,187,"[1, 187]",SP9Z.tsv
be see,2,270,"[1, 270]",SP9Z.tsv
be more,2,368,"[1, 368]",SP9Z.tsv
they would have,3,376,"[1, 376]",SP9Z.tsv
from different,2,376,"[1, 376]",SP9Z.tsv
they would,2,414,"[1, 414]",SP9Z.tsv
you know like,3,462,"[1, 462]",SP9Z.tsv
a better,2,250,"[3, 250]",SP9Z.tsv
they be very,3,246,"[5, 246]",SP9Z.tsv
range of,2,376,"[9, 376]",SP9Z.tsv
problem,1,174,"[15, 174, 335]",SP9Z.tsv
you could,2,49,"[19, 49, 78, 187, 192, 208, 392]",SP9Z.tsv
be in a,3,210,"[19, 210]",SP9Z.tsv
oh yeah,2,164,"[37, 164]",SP9Z.tsv
tell me,2,246,"[41, 246, 491]",SP9Z.tsv
start,1,246,"[41, 246]",SP9Z.tsv
the two,2,230,"[45, 230, 244]",SP9Z.tsv
half,1,458,"[45, 133, 458]",SP9Z.tsv
mark,1,482,"[71, 79, 482]",SP9Z.tsv
i go,2,458,"[74, 458, 460]",SP9Z.tsv
go i,2,460,"[74, 460]",SP9Z.tsv
he be,2,135,"[76, 121, 126, 135, 141, 143, 149, 154, 158, 160, 168, 276, 290, 292, 296, 351, 355, 372]",SP9Z.tsv
be try to,3,143,"[76, 143, 208, 250]",SP9Z.tsv
he he,2,294,"[76, 294]",SP9Z.tsv
for something,2,480,"[76, 480]",SP9Z.tsv
know he's,2,510,"[77, 510]",SP9Z.tsv
you would have,3,135,"[78, 135]",SP9Z.tsv
ask for,2,378,"[78, 378]",SP9Z.tsv
ask,1,414,"[78, 414]",SP9Z.tsv
you would,2,135,"[89, 105, 135]",SP9Z.tsv
what would,2,197,"[91, 197, 416]",SP9Z.tsv
would they,2,414,"[91, 414, 488]",SP9Z.tsv
you might,2,325,"[93, 325, 476]",SP9Z.tsv
nowhere,1,206,"[95, 206, 454]",SP9Z.tsv
so when,2,290,"[99, 290]",SP9Z.tsv
come out,2,290,"[99, 290]",SP9Z.tsv
if you be,3,416,"[103, 416]",SP9Z.tsv
around,1,264,"[105, 264, 327, 372, 414]",SP9Z.tsv
be he,2,149,"[112, 149, 296]",SP9Z.tsv
come up,2,208,"[112, 208]",SP9Z.tsv
professor of,2,135,"[117, 121, 135]",SP9Z.tsv
of physics,2,206,"[117, 121, 206]",SP9Z.tsv
that one of,3,222,"[117, 222]",SP9Z.tsv
ones be,2,434,"[117, 434]",SP9Z.tsv
they all,2,278,"[119, 278, 396]",SP9Z.tsv
no it,2,368,"[119, 368]",SP9Z.tsv
he wasn't,2,121,"[120, 121]",SP9Z.tsv
he be a,3,168,"[121, 168]",SP9Z.tsv
college,1,460,"[121, 460]",SP9Z.tsv
what be it call,4,480,"[121, 480]",SP9Z.tsv
nineteenth century,2,520,"[123, 349, 520, 523]",SP9Z.tsv
so he be he,4,149,"[126, 149]",SP9Z.tsv
he be he,3,296,"[126, 296]",SP9Z.tsv
again i,2,187,"[133, 187]",SP9Z.tsv
of it,2,315,"[133, 315, 351, 376, 416, 446, 503]",SP9Z.tsv
it to,2,181,"[178, 181]",SP9Z.tsv
it to an,3,436,"[178, 436]",SP9Z.tsv
a lot of people,4,180,"[164, 180]",SP9Z.tsv
true,1,185,"[160, 185, 294]",SP9Z.tsv
true to,2,366,"[185, 366]",SP9Z.tsv
maybe,1,484,"[185, 484]",SP9Z.tsv
to you,2,510,"[185, 510, 520]",SP9Z.tsv
i make,2,315,"[194, 315]",SP9Z.tsv
big,1,262,"[199, 262, 357]",SP9Z.tsv
happen,1,305,"[204, 305, 353, 404]",SP9Z.tsv
the one,2,296,"[219, 296]",SP9Z.tsv
with the,2,305,"[219, 305, 343, 446, 478]",SP9Z.tsv
the enfield,2,221,"[220, 221, 360]",SP9Z.tsv
enfield,1,246,"[221, 246, 360]",SP9Z.tsv
no no it's,3,241,"[183, 241, 514]",SP9Z.tsv
no it's,2,317,"[241, 317, 516]",SP9Z.tsv
i think they be,4,312,"[131, 312]",SP9Z.tsv
when they,2,312,"[246, 278, 312, 434]",SP9Z.tsv
that be a,3,339,"[314, 339, 522]",SP9Z.tsv
be as,2,392,"[314, 392]",SP9Z.tsv
be a bite,3,523,"[314, 523]",SP9Z.tsv
that would,2,328,"[210, 328]",SP9Z.tsv
these things erm,3,330,"[246, 330, 462]",SP9Z.tsv
call a,2,330,"[274, 330, 480]",SP9Z.tsv
well it,2,335,"[125, 323, 335, 388, 523]",SP9Z.tsv
i suppose,2,335,"[187, 335, 438, 440, 446]",SP9Z.tsv
be what,2,335,"[197, 274, 335, 339, 376, 378]",SP9Z.tsv
it it's,2,335,"[307, 335, 501]",SP9Z.tsv
invite,1,343,"[158, 339, 343, 372]",SP9Z.tsv
the spr,2,343,"[187, 254, 343]",SP9Z.tsv
to come,2,343,"[208, 343]",SP9Z.tsv
come to,2,402,"[343, 402, 508]",SP9Z.tsv
scientists,1,345,"[197, 339, 345, 478, 508, 520]",SP9Z.tsv
hand,1,402,"[345, 402, 404]",SP9Z.tsv
erm he,2,351,"[168, 351, 355]",SP9Z.tsv
his house,2,351,"[292, 351]",SP9Z.tsv
physical,1,353,"[125, 137, 353]",SP9Z.tsv
years,1,353,"[172, 353]",SP9Z.tsv
young,1,353,"[248, 321, 353]",SP9Z.tsv
you know a,3,353,"[252, 353]",SP9Z.tsv
and there,2,353,"[262, 353, 446]",SP9Z.tsv
and there be,3,353,"[270, 353, 392, 434]",SP9Z.tsv
erm and there,3,353,"[321, 353]",SP9Z.tsv
over three years,3,353,"[339, 353, 408]",SP9Z.tsv
and that happen,3,404,"[353, 404]",SP9Z.tsv
of this,2,454,"[353, 454, 490]",SP9Z.tsv
a you know,3,482,"[353, 482]",SP9Z.tsv
day,1,355,"[111, 355]",SP9Z.tsv
i mean,2,355,"[181, 197, 222, 246, 305, 309, 315, 355, 388, 394, 416, 438, 460, 480, 503, 508, 510, 514]",SP9Z.tsv
story that,2,355,"[181, 355]",SP9Z.tsv
i mean that's,3,355,"[208, 355]",SP9Z.tsv
because he be,3,355,"[276, 355]",SP9Z.tsv
of his,2,355,"[292, 355]",SP9Z.tsv
be interest,2,478,"[355, 478]",SP9Z.tsv
but i mean,3,484,"[355, 484]",SP9Z.tsv
erm and he,3,357,"[143, 357, 394]",SP9Z.tsv
there's a,2,360,"[164, 321, 360, 444, 462]",SP9Z.tsv
intense,1,368,"[367, 368, 372]",SP9Z.tsv
there's a lot,3,444,"[164, 444]",SP9Z.tsv
kind of,2,476,"[125, 131, 174, 244, 252, 270, 278, 290, 305, 315, 325, 327, 392, 438, 462, 476, 482]",SP9Z.tsv
it because,2,476,"[137, 246, 476]",SP9Z.tsv
of experience,2,476,"[246, 476]",SP9Z.tsv
to it,2,476,"[250, 372, 476]",SP9Z.tsv
know what what,3,476,"[420, 476]",SP9Z.tsv
well maybe,2,484,"[483, 484]",SP9Z.tsv
children,1,491,"[248, 491]",SP9Z.tsv
that that,2,491,"[294, 491]",SP9Z.tsv
that that that,3,491,"[392, 491]",SP9Z.tsv
not in,2,495,"[111, 495]",SP9Z.tsv
be it call,3,499,"[480, 499]",SP9Z.tsv
do the,2,507,"[158, 507]",SP9Z.tsv
claim,1,515,"[125, 170, 515]",SP9Z.tsv
that be that,3,522,"[288, 522]",SP9Z.tsv
be a bite tell,4,523,"[522, 523]",SP9Z.tsv
